outlet,author,rating,text,date_posted
Anytime Fitness Havelock Outram,Oem Sprinter,5,"Had an awesome workout at Anytime Fitness Havelock Outram! They've got a solid variety of LifeFitness equipment, even a few plate-loaded machines. What really stood out was how quiet it was — I dropped by between 4pm and 6pm and only saw about three other people. Super chill atmosphere. I’ll definitely be coming back!",Date not found
Anytime Fitness Havelock Outram,ayuizmair,5,"I've been a member of Anytime Fitness for several months now, and overall, it's been a solid experience. One of the biggest advantages is the 24/7 access—being able to work out on my own schedule is a game-changer. The gym is usually clean and well-maintained, with a good variety of equipment including free weights, cardio machines, and strength training machines.",Date not found
Anytime Fitness Havelock Outram,Carol Ang,5,Lovely and quiet place for gym. Love the new equipments and the way they put in efforts  to make the bathrooms and toilets practical and look nice.,Date not found
Anytime Fitness Havelock Outram,Carmen Ong,5,"Very chill AF outlet with a nice view, and equally nice staff! Imagine hitting your workout hard, then finishing off with a nice treadmill walk with a window view. 😎 …",Date not found
Anytime Fitness Havelock Outram,John Tan,5,"Very clean and spacious gym, Asher helped to assist me, he was really nice!",Date not found
Anytime Fitness Havelock Outram,Fengrui Shi,5,"Nice gym with very new equipments, and the best part is it’s more spacious than other AF I have been to.",Date not found
Anytime Fitness Havelock Outram,Lin Zong,5,"Had a great time gyming at this outlet, variety of equipments and cleanliness was well kept, making a conducive environment for a good workout. Staff were friendly specifically a guy named “Asher” making it a welcoming place to come to. Overall had a great sesh.",Date not found
Anytime Fitness Havelock Outram,Kobu Beef,5,Gym was really spacious and well maintained. Gym staff were really friendly and were super understanding as well. Particularly this staff that went by the name of Glen went out of his way to show me around and explain how the contract worked and was very patient with me throughout the whole process🙏 …,Date not found
Anytime Fitness Havelock Outram,Lendall Lai,5,"Gym was huge, reliable, clean, amazing, and smelled wonderful, just like the staff member Glen. I owe the best pump I’d ever gotten to Glen, for he truly showed me what it’s like to get a good pump. Weightlifting in this gym is as easy as how Glen lifted up my spirits. With the unique facilities in this gym, and with the one-and-only staff member Glen, I’d truly recommend this gym! 100/1 💯👍🏻",Date not found
Anytime Fitness Havelock Outram,John Yeo,5,"This gym is well equipped, has a decent sized layout and is not crowded especially at peak hours. Will definitely come here more often.

Staff is friendly too, Glen who was working at the time of my workout is approachable and welcoming.",Date not found
Anytime Fitness Havelock Outram,Miss M,5,"Staff Phillip is very nice and  friendly -Attentive ,He explained everything before I start my trial ...Well-equipped, Less crowd and Super accessible
Hopefully my next visit will be the yoga -pilates  thingy(which will start May 🙏) ..... Highly recommended 👌 👍 …",Date not found
Anytime Fitness Havelock Outram,Gabriel Goh,5,"Clean, relatively quiet in the mornings and a good range of equipment. Changing and toilet/shower area is small but not really impt for me.",Date not found
Anytime Fitness Havelock Outram,Bevan Smith,5,"Great service, all the machines and weights you need, all top quality and good condition. Thanks for the workout!",Date not found
Anytime Fitness Havelock Outram,Lily Cao,5,loveeee this AF. lighting is great (not white lights ahah) and a huge space that’s relatively quiet on weekends and weekday lunch. love that they have a stair master machine with a nice view of the outside,Date not found
Anytime Fitness Havelock Outram,celest tinee,5,it was quite chill and nice environment there were supplies set up at the toilet for the ladies which i feel was thoughtful !,Date not found
Anytime Fitness Havelock Outram,Sylvester,3,"Good clean gym, but the aircon can be colder especially around the dumbbells area. The bench area feels a little stuffy.

Deducting 2 stars because there is a staff member that is always vacuuming the floor while talking really loudly on the phone. Her voice is even louder than the vacuum + music played in the gym.",Date not found
Anytime Fitness Havelock Outram,Phillip,3,"I’ve been to 5-6 Anytime Fitness branches across Malaysia and Singapore over the last few weeks and the dumbbell area here was the worst.

It was quite narrow without enough space to comfortably set up with any heavier dumbbells as that’s the walkway for people to get past the dumbbell area. Also hard to grab the dumbbells right behind the benches without moving them every time too.",Date not found
Anytime Fitness Havelock Outram,Quek Chin,5,"A great gym to work out in! Well maintained, good amount of equipment and it just feels great to be here",Date not found
Anytime Fitness Havelock Outram,Bernadette Rose,5,"nice and friendly staff, really liked the bananas they put out for the members :)",Date not found
Anytime Fitness Havelock Outram,Jon,3,"Probably the only AF outlet where the staff openly works out alongside other patrons regularly and they can even bunch together and laugh and shout loudly while they are working out. Unbelievable. Some of the staff don't even greet u when u enter. They definitely don't understand what is service. But otherwise the gym is good, just abit warm sometimes especially at the free weights area",Date not found
Anytime Fitness Havelock Outram,Vivian Yeo,5,"The gym is very clean and the staff there is very friendly. Glen is an excellent staff, he manages the gym well and ensures that all equipment are kept in tact. He is also very approachable and very open to the members of AF.",Date not found
Anytime Fitness Havelock Outram,Brent Goldschmidt,5,"Great facilities, nice and clean.
Staff very helpful
Great while on holiday",Date not found
Anytime Fitness Havelock Outram,monoji tee,5,"This gym  has all the new equipment, the environment is very clean and the staff is very nice. Shoutout to Chloe for greeting everyone that enters and exits",Date not found
Anytime Fitness Havelock Outram,Audrey Ang,5,Nice gym to chill and exercise. Place is clean! Every machine has a spray and towel. Also bright sunlight coming in from full length window.,Date not found
Anytime Fitness Havelock Outram,Xin Yi Chew,5,"Anytime Fitness offers a well-equipped, clean gym with 24/7 access, making workouts convenient. The friendly staff, Glen has been welcoming, knowledgeable, and always ready to assist. A great place for beginners and experienced gym-goers alike. Highly recommended for a supportive fitness environment!",Date not found
Anytime Fitness Havelock Outram,James Ong,5,"Title: A Top-Notch Fitness Experience at Anytime Fitness Gym

Rating: ★★★★★

I have been a member at Anytime Fitness gym for over a year now, and I can confidently say that it has been an exceptional fitness experience. This gym has truly exceeded my expectations in terms of its facilities, services, and overall atmosphere.

First and foremost, the gym's 24/7 access is a game-changer. It allows me to work out whenever it suits my schedule, whether it's early in the morning, late at night, or even during holidays. This flexibility has been a massive advantage, especially for someone with a busy lifestyle like mine.

The facilities at Anytime Fitness are top-notch. The gym is spacious, well-maintained, and equipped with a wide range of state-of-the-art exercise machines, weights, and cardio equipment. The cleanliness and organization of the entire facility are remarkable, ensuring a comfortable and hygienic workout environment.

What sets Anytime Fitness apart from other gyms is its friendly and knowledgeable staff. The trainers are approachable, professional, and always ready to assist with any questions or concerns. They offer personalized guidance and create customized workout plans to help members achieve their fitness goals effectively and safely.

Another aspect that I appreciate about Anytime Fitness is the diverse range of group classes they offer. From yoga and Zumba to HIIT and cycling, there is something for everyone. These classes are led by experienced instructors who offer motivation and challenge members to push their limits while ensuring proper form and technique.

The gym's focus on member safety and security is also commendable. The facility is equipped with surveillance cameras, emergency buttons, and a secure access system, making me feel safe during my late-night workouts. Additionally, the gym strictly follows COVID-19 safety protocols, providing hand sanitizers, enforcing social distancing, and regularly sanitizing equipment.

Anytime Fitness also offers a convenient mobile app that allows members to track their workouts, join challenges, and access workout routines. This technology integration is a great addition to the overall gym experience, making it easier to stay motivated and on track with fitness goals.

Lastly, the membership fees at Anytime Fitness are reasonable, especially considering the quality of facilities and services provided. They also offer various membership options, including month-to-month plans, family plans, and corporate discounts, catering to a diverse range of individuals.

Overall, Anytime Fitness gym has proven to be a fantastic choice for anyone looking for a well-rounded fitness experience. With its 24/7 access, top-notch facilities, knowledgeable staff, and commitment to member safety, it has become my go-to gym. I highly recommend Anytime Fitness to anyone seeking a gym that prioritizes convenience, quality, and a supportive fitness community.",Date not found
Anytime Fitness Havelock Outram,Daniel Chong,5,Nice well maintained outlet. Thanks Xing for the hospitality 😆 …,Date not found
Anytime Fitness Havelock Outram,Tash Slmn,5,This gym has a variety of machines and it sits very cosily in a hotel. One of the best in the areas imo. They also have really friendly and helpful staff who went out of their way to help a beginner like me on machines I wasn't so familiar with. 10/10 would come again.,Date not found
Anytime Fitness Havelock Outram,en,5,staff chloe was super friendly and nice!! the equipments are good and vibes there are amazing! great place to destress whilst staying fit,Date not found
Anytime Fitness Havelock Outram,Nor Izan,5,"Nice and clean, first time coming to this gym and overall it's good!",Date not found
Anytime Fitness Havelock Outram,Clarissa,5,"All the equipments are new and the environment is nicely lay out, the staffs here are friendly too, I usually come here to DL 😍😍 …",Date not found
Anytime Fitness Havelock Outram,Xuan Feng,5,Super clean and well maintained. Staffs are polite and welcoming,Date not found
Anytime Fitness Havelock Outram,denise lora domingo,5,"Very quite, clean and all the equipment is well kept",Date not found
Anytime Fitness Havelock Outram,bryan lim,5,Gym is well maintained and clean. Equipment are brand new with many options,Date not found
Anytime Fitness Havelock Outram,zayden ong,5,Interesting place to gym at because of the circular building structure. Not overly crowded as well!,Date not found
Anytime Fitness Havelock Outram,james london,5,"I really loved the ambience of the gym, the staff on duty, Asher was a really helpful and knowledgeable guy!",Date not found
Anytime Fitness Havelock Outram,CHERYL CHEE,5,"Anytime Fitness Havelock is an excellent gym as it is clean, well-equipped, and open 24/7. Glen, who welcomed me at the entrance, is incredibly friendly, knowledgeable, and always ready to assist. Definitely a place worth visiting!",Date not found
Anytime Fitness Havelock Outram,karis,5,"Anytime Fitness Havelock is a great place to work out. Clean, well-equipped, and open 24/7, so you can fit in a session whenever. Glen, who greeted me when I entered, is super friendly, knows his stuff, and is happy to help. Definitely worth checking out!",Date not found
Anytime Fitness Havelock Outram,Jerry Ong,5,Nice gym! Giving vibes to the AF brand! Well done Reformd,Date not found
Anytime Fitness Havelock Outram,sohjwp,5,lovely gym located near Robertson Quay. Coffee date and quick workout 💪 💕 …,Date not found
Anytime Fitness Havelock Outram,kyozakii,5,"Gym is very clean and nice! Has good facilities and the employees are very friendly. Glen was especially helpful throughout my first session there, will definitely be back!",Date not found
Anytime Fitness Havelock Outram,Prego Choi,5,"Clean, equipments managed well, and the staffs were very nice with the membership sign up!",Date not found
Anytime Fitness Havelock Outram,faez azri,5,spacious and clean. staff name koen very friendly. very impressed by their work would highly recommend this outlet.,Date not found
Anytime Fitness Havelock Outram,Wenxian Lee,5,My go to branch for AF! Spacious and well maintained with enough equipments for all forms of weight/cardio training. Even have less common machines that’s harder to find in other AF branches or gyms. Staffs are friendly as well!,Date not found
Anytime Fitness Havelock Outram,min,5,"gym had an overall nice atmosphere and friendly staff. one staff member stood out, if i recall correctly his name was Glen, he was very hospitable during my visit there!",Date not found
Anytime Fitness Havelock Outram,Sanjay K,5,"The staff was incredibly friendly and helpful, going out of their way to ensure I had a pleasant experience. They guided me through the entire gym, explaining the different equipment and facilities available. I was particularly impressed by their professionalism and dedication to maintaining a safe and comfortable environment for all gym-goers.",Date not found
Anytime Fitness Havelock Outram,Andre Henning,5,"We've been here just for vacation and I was looking for a place to train. It was easy to get in touch and find a great arrangement for the short time here. The gym itself has everything you need to workout properly. All in all, I am very happy.",Date not found
Anytime Fitness Havelock Outram,Yuen Heng Wong,5,"Friendly people at the front desk, well maintained equipment, and a wide range of equipments.",Date not found
Anytime Fitness Havelock Outram,Shaun Chen,5,"Extremely spacious, decent amount of equipment and completely new. Only downside is the tiny shower cubicles.",Date not found
