outlet,author,rating,text,date_posted
Anytime Fitness NEX,Lee Chrispher,3,"Spacious and equipments can be used without much time waiting as compare to peak timing (5-7 pm)

However, the weights seems very much wear off and broken till the weights has to be hand written and unorganized.

Generally still good to have a gym located in a mall along NEL",Date not found
Anytime Fitness NEX,Josh Loke,1,"Lousy gym. Dumbbells and mats are old and rusty, yet the gym owner refuses to replace them",Date not found
Anytime Fitness NEX,Wilven Rey Hiteroza,3,"Place is very convenient right above mrt and inside the mall, spacious and have lots of equpment but can be very busy and crowded, u have to wait to use some equipment as demand is high. The place amd equipment looks a bit old but functional! Its clean too. I hope theres a charging station",Date not found
Anytime Fitness NEX,Minh Nguyen Le,1,"Worst AF in Singapore I have ever been to. Staffs are unfriendly, not helpful and don’t look very healthy and fit ( I would never hire them to coach me ). Equipments are old and rusty.
I was 32 weeks pregnant and tried to hit the gym whenever I feel like I can. My mind is all over the place and my feet were swelling. In addition, I planned to just training my core with very light dumbbells at the stretching area that day. Therefore the last thing I want to do is training in my small, tight pair of converse shoes. It was fine with staffs at other AF because I mostly just stretch and exercise with yoga mat at the designated areas and only use light dumbbells for 1 exercises. The staff approached me and ask me to leave if I don’t have any cover shoes. What a horrible experience when you are trying to exercise while being pregnant! I didn’t let that ruins my exercise routine. I just go downstairs and buy me an another comfortable and casual pair of cover shoes and finished my exercises. I was too tired of my pregnancy to deal with the service yet.
In summary , I don’t think I will be back or purchase any services there any rime soon since there are a lot of choices around that areas. Serangoon garden, or upper Serangoon or Lorong Chuan.
Why putting myself in a dark cold, old and rusty, unfriendly and not supportive environment especially when I am a pregnant woman in my last trimester.",Date not found
Anytime Fitness NEX,Spy Account,3,"This gym is alright, to those asking for a 5 stars service (Staff to smile at you, 100% new equipment, etc) then freaking go to a higher end gym? (PURE Fitness, Virgin Active, etc) , already pay so little for a gym membership still want to yap so much.",Date not found
Anytime Fitness NEX,Shannon Lim,1,"been here for quite sometime and have always been wearing covered shoes, but one day i decided to drop by before work to do some upper body weights work out but this staff called jack confronted me for wearing boots. saying it’s “not sport shoes” i understand it’s a gym but what i don’t understand is converse, vans or other casual covered shoes are allowed.

this boots im wearing covers my feet so well, it basically protects all 10 toes. the problem is not me getting told to wear sport shoes but he speaks in this very condescending tone—flat out rude.

i never had issues with covered shoes when visiting other AF, and staff in other outlets are always super nice, friendly and welcoming.

MAIN MESSAGE: It doesn’t hurt to say nicely and be kinder to people. PSA : equipments are old and rusty.",Date not found
Anytime Fitness NEX,Ashok Kumar J,2,"Great mixtures of workout equipment’s ! Can follow programme if in the gym before 7:30 AM.

Be aware: if you want to discontinue, you may need to remind several times and get the confirmation else you’ll be charged till this closed. Exp. I was charged on my credit card for 6 long months without being informed me. Wasn’t happy hence not repeating my membership any part of the world.",Date not found
Anytime Fitness NEX,MillenialDoc,2,"They really got to stop playing the continuous loop of Imagine Dragons, Avicii and Maroon 5, as if they have no other songs available. These 3 are literally the only artists in the loop. It’s so darn annoying to be listening to the same music every time I visit this outlet.",Date not found
Anytime Fitness NEX,Simin Chen,5,I enjoy the atmosphere here more than other outlets since I sign up here and it’s my home gym. It’s spacious and the facilities are great.,Date not found
Anytime Fitness NEX,Li Hung Pao,4,Have been a regular since AF opened a branch at NEX mall. Nothing to complain about yet there is also nothing to ra ra about too,Date not found
Anytime Fitness NEX,Deborah Guo,5,"Had some key fob issues which were completely my bad, so appreciate Hakim and Richard going out of their way to assist me with my entry into the club!

Been coming to this branch occasionally over the years and I must say equipment are pretty decently maintained considering how long the gym has been around. Plenty of racks too! Thanks again guys for the seamless experience :)",Date not found
Anytime Fitness NEX,Secret ang Name ko,3,"Been going to this gym for 3yrs now and what i like about this gym, that is spacious and near my house. One thing i don't like about it is that all the machine and equipment are are too old and some of them are always under maintenance for so many months now and cannot be used. When i saw some of new AF gyms outlet they have some new machine that this branch don't have. You will only enjoy this gym if you are staying near.",Date not found
