outlet,author,rating,text,date_posted
Anytime Fitness Clementi City,Sheryl Wan,5,Just checking out prices. Was running 11.11 promo - No joining fee. Although space was not as spacious compared to another nearby fitness club but enough for a gym enthusiast. Do what you need to do and get out. The young m’ship consultant (Indo mixed Dutch) was friendly and knowledgeable about what you need. Best part is it’s 24hrs located just next to Clementi Mall. Very convenient to MRT and bus station. Can check out the cute PT though. Haha…,Date not found
Anytime Fitness Clementi City,Adrian Ong (OJJA),5,"Right beside MRT, very convenient. Normal sized, equipment not the newest but it works",Date not found
Anytime Fitness Clementi City,Ho Hweeying,1,"I will not be giving even a star! This is the worst service I have ever received. I was charged a failed payment fee of $15.26 due to an issue with auto-debit. This occurred because I had to cancel my card immediately after it was compromised, and the cancellation coincidentally fell close to the auto-billing date, resulting in the failed payment fee. I contacted AF via text and email to request a waiver of the fee, but I was told it could not be waived as the fee was generated by EZYPAY (the system AF uses for billing). This is ridiculous!

Despite this, I made my payment through PayNow, as I have not yet received my new card. I sent them proof of the payment via WhatsApp, and they replied, 'Your membership still has an outstanding balance for this month.'

Correct me if I'm wrong, but can I interpret this to mean that since the payment was made via PayNow or any other method besides auto-debit, AF will have to manual update the system. Does this also mean they can waive the failed payment fee if they are willing to.

I would say AF is taking granted of our membership. They are not even appreciate their members. We are paying our membership fee every single month, without us signing up as member, AF is nothing!

TLDR: AF is a money-sucking gym with ZERO empathy",Date not found
Anytime Fitness Clementi City,Junaidah Ishak,5,"The gym personnel are friendly, and the gym has good vibes. There are always staff around (whenever I go) to attend to my needs. Sean being one of them, is very knowledgeable and always open to answering questions.",Date not found
Anytime Fitness Clementi City,Jerome Teo,5,"I've been a member at Clementi AF for close to 1 year now. It's a great place with good vibes and has diverse range of equipments that meet my needs. A special shoutout to Trainer Sean, who has been a great help in getting over my fear with certain workouts and in achieving my fitness goals while always being mindful of my condition/injury. I have also gained valuable insights and perspectives from his knowledge sharing on training & diet. From my experience of benefitting from Sean's personalized program, I would highly recommend him to anyone who plans to collaborate with a PT regardless of their goals.",Date not found
Anytime Fitness Clementi City,Kay,5,"I am a regular in Clementi Anytime fitness since 2020 till date. Gym is equipped with large variety of exercise machine to target every muscle groups. It also includes 3 squats/bench press racks, a smith machine and a dedicated deadlift platform to cater peak crowd. The gym has 4 washrooms with shower facilities, which is very handy for people who workout in the morning and head to work/school from gym.

The most valuable aspect I had from Clementi AF was Sean Lim’s absolute professional personal training/coaching. I met Sean in late 2020, after a slip-disc injury. Sean encouraged focusing on overall strength rather than giving up. And we set goal to improve muscle strength and overall aesthetics.

Sean’s Approach:

1. Form Correction
* Prioritized proper form over quick progression
* Addressed pre-existing bad habits in exercises
* Resolved strength imbalances through altered routines

2. Progress Management
* Set realistic, achievable targets for both body weight/body fat as well as for exercise weight
* Monitored achievements
* Helped break through plateaus
* Built my confidence and self-belief

3. Adaptability
* Modified routines around injuries/sickness, or during busy periods at work
* Provided sports therapy when needed
* Created enjoyable, varied workouts

4. Nutrition Guidance
* Identified and permanently eliminated some unhealthy calorie sources, and replaced some others with cleaner ones
* Introduced concepts of macros, cutting, and bulking and helped me master them
* Guided on meal preparation, even if I have busy schedules with work

Key Achievements
1. Significant strength improvements:
* Barbell bench press: 60kg → 85kg (6 reps)
* Barbell squats: 70kg → 105kg (5 reps)
* Conventional deadlifts: 80kg → 140kg (5 reps)
2. Reached sub-10% body fat",Date not found
Anytime Fitness Clementi City,Yihao Poh,5,"Visited this gym for about a month plus now. The equipment there are well equipped and well maintained. Not really crowded, love the atmosphere and environment. A great place to workout 👍
Encountered an issue today with the staff in the evening, but she was very friendly and professional. Instead of chasing us out, she explained to us patiently as she knew my friend and I didn't know about the rules in the gym. She also told us that if we ever need help we can approach them, as they have professional trainers who is experienced and well educated on fitness.
Really appreciate the professionality and friendliness 👍",Date not found
Anytime Fitness Clementi City,Michelle Elzira,2,"I've been to numerous Anytime Fitness outlets. Despite small sizes and all, the centres are generally functional.

Imagine my shock when I came to this centre, and realise that most of the lockers are  non-functional. The lockers come with latches for the lock .. but out of the many lockers, I counted about 5 with latches, and the rest without. What's the point of having lockers if I cannot lock my valuables?

The toilets are not the cleanest, and I think it can be much better. I believe much can be done to improve this outlet, in spite of its age.",Date not found
Anytime Fitness Clementi City,shaun tan,5,"Theres this PT there, Sean, very friendly, helpful. Even though im not his client, he helps me with my form, guides me in my workout, spots me and also gives me tips on dieting and etc. Best staff! Unlike some others whom only focus on ego lifting.",Date not found
Anytime Fitness Clementi City,Marie,5,"Been here for over 5 years, great vibes. Personal trainer Sean is the best 🤩🤩 …",Date not found
